"date","count","package","version"
2021-01-16,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-17,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-18,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-19,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-20,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-21,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-22,4,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-23,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-24,6,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-25,17,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-26,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-27,16,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-28,4,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-29,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-30,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-31,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-01,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-02,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-03,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-04,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-05,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-06,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-07,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-08,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-09,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-10,16,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-11,21,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-12,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-13,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-14,4,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-15,18,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-16,37,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-17,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-18,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-19,14,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-20,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-21,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-22,18,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-23,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-24,24,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-25,18,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-26,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-27,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-02-28,6,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-01,5,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-02,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-03,16,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-04,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-05,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-06,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-07,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-08,18,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-09,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-10,16,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-11,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-12,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-13,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-14,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-15,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-16,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-17,17,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-18,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-19,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-20,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-21,2,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-22,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-23,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-24,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-25,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-26,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-27,1,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-28,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-29,6,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-30,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-03-31,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-01,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-02,2,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-03,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-04,5,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-05,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-04-06,3,"rjdmarkdown","rjdmarkdown_0.2.0"
