"date","count","package","version"
2021-07-01,11,"rjdqa","rjdqa_0.1.1"
2021-07-02,12,"rjdqa","rjdqa_0.1.1"
2021-07-03,13,"rjdqa","rjdqa_0.1.1"
2021-07-04,4,"rjdqa","rjdqa_0.1.1"
2021-07-05,17,"rjdqa","rjdqa_0.1.1"
2021-07-06,14,"rjdqa","rjdqa_0.1.1"
2021-07-07,9,"rjdqa","rjdqa_0.1.1"
2021-07-08,18,"rjdqa","rjdqa_0.1.1"
2021-07-09,3,"rjdqa","rjdqa_0.1.1"
2021-07-10,12,"rjdqa","rjdqa_0.1.1"
2021-07-11,6,"rjdqa","rjdqa_0.1.1"
2021-07-12,20,"rjdqa","rjdqa_0.1.1"
2021-07-13,10,"rjdqa","rjdqa_0.1.1"
2021-07-14,13,"rjdqa","rjdqa_0.1.1"
2021-07-15,6,"rjdqa","rjdqa_0.1.1"
2021-07-16,10,"rjdqa","rjdqa_0.1.1"
2021-07-17,6,"rjdqa","rjdqa_0.1.1"
2021-07-18,10,"rjdqa","rjdqa_0.1.1"
2021-07-19,6,"rjdqa","rjdqa_0.1.1"
2021-07-20,18,"rjdqa","rjdqa_0.1.1"
2021-07-21,9,"rjdqa","rjdqa_0.1.1"
2021-07-22,13,"rjdqa","rjdqa_0.1.1"
2021-07-23,2,"rjdqa","rjdqa_0.1.1"
2021-07-24,14,"rjdqa","rjdqa_0.1.1"
2021-07-25,7,"rjdqa","rjdqa_0.1.1"
2021-07-26,16,"rjdqa","rjdqa_0.1.1"
2021-07-27,4,"rjdqa","rjdqa_0.1.1"
2021-07-28,20,"rjdqa","rjdqa_0.1.1"
2021-07-29,4,"rjdqa","rjdqa_0.1.1"
2021-07-30,13,"rjdqa","rjdqa_0.1.1"
2021-07-31,3,"rjdqa","rjdqa_0.1.1"
2021-08-01,15,"rjdqa","rjdqa_0.1.1"
2021-08-02,11,"rjdqa","rjdqa_0.1.1"
2021-08-03,29,"rjdqa","rjdqa_0.1.1"
2021-08-04,104,"rjdqa","rjdqa_0.1.1"
2021-08-05,19,"rjdqa","rjdqa_0.1.1"
2021-08-06,5,"rjdqa","rjdqa_0.1.1"
2021-08-07,12,"rjdqa","rjdqa_0.1.1"
2021-08-08,5,"rjdqa","rjdqa_0.1.1"
2021-08-09,20,"rjdqa","rjdqa_0.1.1"
2021-08-10,7,"rjdqa","rjdqa_0.1.1"
2021-08-11,18,"rjdqa","rjdqa_0.1.1"
2021-08-12,11,"rjdqa","rjdqa_0.1.1"
2021-08-13,14,"rjdqa","rjdqa_0.1.1"
2021-08-14,6,"rjdqa","rjdqa_0.1.1"
2021-08-15,16,"rjdqa","rjdqa_0.1.1"
2021-08-16,2,"rjdqa","rjdqa_0.1.1"
2021-08-17,3,"rjdqa","rjdqa_0.1.1"
2021-08-18,10,"rjdqa","rjdqa_0.1.1"
2021-08-19,21,"rjdqa","rjdqa_0.1.1"
